取引種別,入日付,入値,数量,初期ストップ,出日付,出値,損益(円),R倍数,%損益,期間
long,2011-03-17,518.0,100,494,2011-03-22,560.0,4200.0,1.75,8.108108108108109,2
long,2011-05-09,560.0,100,538,2011-05-09,538,-2200.0,-1.0,-3.9285714285714284,1
long,2011-07-28,560.0,100,548,2011-07-29,568.0,800.0,0.6666666666666666,1.4285714285714286,2
