取引種別,入日付,入値,数量,初期ストップ,出日付,出値,損益(円),R倍数,%損益,期間
short,2011-01-18,7000.0,100,7130,2011-01-20,6630.0,37000.0,2.8461538461538463,5.285714285714286,2
short,2011-07-14,6800.0,100,6930,2011-08-04,6450.0,35000.0,2.6923076923076925,5.147058823529411,4
